OrthoGroup	Gene
OG0002384	AL1G67220
OG0001724	AL1G67230
OG0000137	AL1G67250
OG0001724	AL1G67280
OG0000188	AL1G67290
OG0003446	AL1G67300
OG0020024	AL1G67310
OG0003637	AL1G67320
OG0018031	AL1G67330
OG0021589	AL1G67340
OG0021590	AL1G67350
OG0018032	AL1G67360
OG0021591	AL1G67370
OG0018033	AL1G67380
OG0001725	AL1G67420
OG0003337	AL1G67430
OG0021592	AL1G67460
OG0021593	AL1G67480
OG0018034	AL1G67500
OG0022420	AL1G67510
OG0018035	AL1G67520
OG0000025	AL1G67530
OG0000025	AL1G67540
OG0000025	AL1G67550
OG0000025	AL1G67580
OG0000025	AL1G67590
OG0000025	AL1G67600
OG0017128	AL201U10010
OG0000377	AL201U10020
OG0002790	AL205U10020
OG0000231	AL20U10020
OG0000231	AL20U10040
OG0000231	AL20U10050
OG0000231	AL20U10060
OG0000109	AL211U10010
OG0021947	AL211U10020
OG0005825	AL212U10010
OG0000156	AL213U10010
OG0002666	AL213U10020
OG0020694	AL215U10040
OG0002912	AL219U10010
OG0002911	AL219U10020
OG0002683	AL222U10010
OG0021952	AL225U10020
OG0002733	AL228U10010
OG0002734	AL228U10020
OG0002431	AL22U10020
OG0005976	AL22U10040
OG0005975	AL22U10050
OG0002377	AL22U10060
OG0005973	AL22U10070
OG0005972	AL22U10080
OG0005971	AL22U10090
OG0005970	AL22U10100
OG0005969	AL22U10110
OG0005968	AL22U10120
OG0020282	AL22U10130
OG0002717	AL230U10020
OG0002718	AL230U10030
OG0019930	AL230U10040
OG0000241	AL233U10010
OG0005073	AL234U10020
OG0005073	AL234U10030
OG0000036	AL236U10020
OG0017635	AL239U10010
OG0014418	AL240U10020
OG0003475	AL242U10020
OG0001728	AL247U10010
OG0010293	AL249U10020
OG0020709	AL249U10030
OG0002916	AL249U10050
OG0007021	AL251U10010
OG0014343	AL251U10020
OG0021694	AL253U10010
OG0020097	AL255U10010
OG0002708	AL258U10020
OG0003565	AL25U10020
OG0000044	AL25U10030
OG0002532	AL262U10014
OG0000864	AL262U10016
OG0002533	AL262U10020
OG0001466	AL264U10030
OG0010696	AL267U10010
OG0002015	AL267U10020
OG0000643	AL268U10010
OG0000228	AL269U10022
OG0000228	AL269U10030
OG0000228	AL269U10040
OG0000228	AL269U10050
OG0018844	AL26U10010
OG0018845	AL26U10020
OG0000565	AL26U10040
OG0001511	AL26U10070
OG0002596	AL270U10010
OG0002597	AL270U10020
OG0002598	AL270U10030
OG0002794	AL271U10010
OG0002793	AL271U10020
OG0002792	AL271U10030
OG0000227	AL275U10020
OG0003549	AL277U10010
OG0019567	AL277U10020
OG0000462	AL278U10010
OG0000631	AL278U10020
OG0003140	AL279U10010
OG0020184	AL279U10020
OG0000004	AL27U10020
OG0000017	AL27U10060
OG0002846	AL281U10010
OG0019986	AL281U10020
OG0017769	AL283U10010
OG0017770	AL283U10020
OG0002462	AL283U10030
OG0000107	AL285U10010
OG0022352	AL285U10020
OG0002722	AL286U10010
OG0000630	AL286U10020
OG0000771	AL288U10020
OG0018227	AL288U10030
OG0001990	AL288U10050
OG0003584	AL288U10060
OG0001192	AL294U10010
OG0001192	AL294U10020
OG0000261	AL295U10010
OG0000009	AL29U10010
OG0007917	AL2G10020
OG0018311	AL2G10030
OG0003470	AL2G10040
OG0003470	AL2G10050
OG0018310	AL2G10060
OG0018309	AL2G10070
OG0018308	AL2G10080
OG0000344	AL2G10100
OG0018305	AL2G10110
OG0022891	AL2G10120
OG0018304	AL2G10130
OG0018303	AL2G10140
OG0018302	AL2G10150
OG0018301	AL2G10160
OG0018300	AL2G10170
OG0022863	AL2G10180
OG0018299	AL2G10190
OG0018298	AL2G10200
OG0018297	AL2G10210
OG0018296	AL2G10220
OG0000709	AL2G10250
OG0021645	AL2G10260
OG0018295	AL2G10270
OG0003469	AL2G10280
OG0018294	AL2G10290
OG0018293	AL2G10300
OG0018292	AL2G10310
OG0021644	AL2G10330
OG0018291	AL2G10340
OG0000011	AL2G10360
OG0018290	AL2G10370
OG0018289	AL2G10390
OG0018288	AL2G10400
OG0000387	AL2G10410
OG0018287	AL2G10420
OG0018286	AL2G10440
OG0018285	AL2G10450
OG0018284	AL2G10460
OG0018283	AL2G10470
OG0018282	AL2G10480
OG0018281	AL2G10490
OG0018280	AL2G10500
OG0018279	AL2G10510
OG0018278	AL2G10520
OG0002449	AL2G10530
OG0019965	AL2G10550
OG0000585	AL2G10560
OG0000023	AL2G10570
OG0019385	AL2G10610
OG0019384	AL2G10620
OG0022858	AL2G10630
OG0001746	AL2G10640
OG0002448	AL2G10650
OG0019923	AL2G10690
OG0000173	AL2G10700
OG0000173	AL2G10710
OG0000173	AL2G10720
OG0019382	AL2G10740
OG0002828	AL2G10760
OG0000035	AL2G10770
OG0002314	AL2G10780
OG0019383	AL2G10790
OG0019381	AL2G10800
OG0002478	AL2G10810
OG0000730	AL2G10820
OG0001668	AL2G10830
OG0003294	AL2G10840
OG0019634	AL2G10850
OG0019633	AL2G10860
OG0019632	AL2G10880
OG0019631	AL2G10890
OG0022924	AL2G10900
OG0019630	AL2G10940
OG0022868	AL2G10950
OG0000095	AL2G10960
OG0019629	AL2G10970
OG0019628	AL2G10980
OG0016558	AL2G10990
OG0016557	AL2G11000
OG0016556	AL2G11010
OG0001630	AL2G11020
OG0021389	AL2G11030
OG0021388	AL2G11050
OG0021387	AL2G11060
OG0002242	AL2G11070
OG0003316	AL2G11080
OG0016555	AL2G11090
OG0000200	AL2G11100
OG0016554	AL2G11110
OG0016553	AL2G11120
OG0016552	AL2G11130
OG0016551	AL2G11140
OG0016550	AL2G11150
OG0016549	AL2G11160
OG0016548	AL2G11170
OG0016547	AL2G11180
OG0016546	AL2G11190
OG0016545	AL2G11230
OG0000046	AL2G11240
OG0000046	AL2G11260
OG0016544	AL2G11270
OG0016543	AL2G11280
OG0016542	AL2G11300
OG0016541	AL2G11310
OG0016540	AL2G11320
OG0016539	AL2G11330
OG0001673	AL2G11340
OG0016538	AL2G11360
OG0016537	AL2G11370
OG0022896	AL2G11380
OG0016536	AL2G11390
OG0021386	AL2G11400
OG0000095	AL2G11410
OG0016535	AL2G11450
OG0003330	AL2G11460
OG0002406	AL2G11470
OG0000047	AL2G11490
OG0016534	AL2G11530
OG0016533	AL2G11540
OG0016532	AL2G11550
OG0016531	AL2G11560
OG0016530	AL2G11570
OG0016529	AL2G11580
OG0001672	AL2G11600
OG0021858	AL2G11610
OG0016528	AL2G11620
OG0016527	AL2G11630
OG0016526	AL2G11640
OG0016525	AL2G11650
OG0016524	AL2G11660
OG0016523	AL2G11670
OG0016522	AL2G11680
OG0020094	AL2G11690
OG0016521	AL2G11700
OG0002312	AL2G11720
OG0016520	AL2G11730
OG0016519	AL2G11760
OG0016518	AL2G11770
OG0021951	AL2G11780
OG0016517	AL2G11790
OG0016516	AL2G11800
OG0016515	AL2G11810
OG0016514	AL2G11820
OG0000047	AL2G11830
OG0016513	AL2G11840
OG0016512	AL2G11850
OG0016511	AL2G11860
OG0002324	AL2G11870
OG0002323	AL2G11880
OG0003529	AL2G11890
OG0019839	AL2G11930
OG0002324	AL2G11950
OG0021384	AL2G11960
OG0002323	AL2G11970
OG0002322	AL2G11980
OG0016510	AL2G12000
OG0002323	AL2G12010
OG0002322	AL2G12020
OG0003200	AL2G12030
OG0003201	AL2G12040
OG0020511	AL2G12050
OG0002015	AL2G12060
OG0003200	AL2G12130
OG0003201	AL2G12140
OG0000095	AL2G12150
OG0014408	AL2G12160
OG0014409	AL2G12170
OG0000095	AL2G12180
OG0002271	AL2G12210
OG0020084	AL2G12220
OG0020084	AL2G12230
OG0003202	AL2G12250
OG0003202	AL2G12260
OG0014410	AL2G12270
OG0021133	AL2G12280
OG0000712	AL2G12300
OG0021135	AL2G12310
OG0000712	AL2G12320
OG0001099	AL2G12330
OG0014411	AL2G12340
OG0014412	AL2G12350
OG0003203	AL2G12360
OG0003203	AL2G12370
OG0000047	AL2G12380
OG0014413	AL2G12390
OG0014414	AL2G12410
OG0014415	AL2G12420
OG0014416	AL2G12430
OG0014417	AL2G12450
OG0000047	AL2G12460
OG0000047	AL2G12470
OG0001880	AL2G12480
OG0018962	AL2G12490
OG0001596	AL2G12510
OG0022875	AL2G12520
OG0003204	AL2G12530
OG0000608	AL2G12540
OG0014418	AL2G12550
OG0014419	AL2G12560
OG0014420	AL2G12580
OG0014421	AL2G12590
OG0014422	AL2G12620
OG0014423	AL2G12630
OG0014424	AL2G12640
OG0014425	AL2G12650
OG0014426	AL2G12660
OG0000023	AL2G12670
OG0014427	AL2G12680
OG0014428	AL2G12690
OG0014429	AL2G12700
OG0014430	AL2G12750
OG0022854	AL2G12760
OG0000047	AL2G12780
OG0000047	AL2G12790
OG0014432	AL2G12800
OG0000047	AL2G12810
OG0000047	AL2G12820
OG0000047	AL2G12830
OG0001100	AL2G12840
OG0000609	AL2G12850
OG0014433	AL2G12860
OG0000095	AL2G12890
OG0000697	AL2G12900
OG0014434	AL2G12910
OG0014435	AL2G12920
OG0014436	AL2G12940
OG0001101	AL2G12950
OG0014437	AL2G13000
OG0014438	AL2G13010
OG0014439	AL2G13020
OG0022864	AL2G13030
OG0014440	AL2G13040
OG0001102	AL2G13050
OG0014441	AL2G13060
OG0014442	AL2G13070
OG0014443	AL2G13080
OG0014444	AL2G13090
OG0022889	AL2G13110
OG0014445	AL2G13120
OG0000047	AL2G13130
OG0000047	AL2G13140
OG0000047	AL2G13150
OG0002657	AL2G13160
OG0000047	AL2G13170
OG0015036	AL2G13180
OG0013995	AL2G13190
OG0013994	AL2G13230
OG0003656	AL2G13240
OG0001572	AL2G13250
OG0000214	AL2G13260
OG0001572	AL2G13270
OG0000047	AL2G13280
OG0003176	AL2G13290
OG0013993	AL2G13300
OG0000706	AL2G13310
OG0000706	AL2G13320
OG0003175	AL2G13340
OG0003174	AL2G13350
OG0013992	AL2G13380
OG0021088	AL2G13390
OG0013991	AL2G13400
OG0002704	AL2G13410
OG0013990	AL2G13420
OG0013989	AL2G13440
OG0013988	AL2G13450
OG0013987	AL2G13460
OG0022893	AL2G13480
OG0013986	AL2G13490
OG0013985	AL2G13500
OG0001103	AL2G13510
OG0013984	AL2G13530
OG0013983	AL2G13540
OG0013982	AL2G13550
OG0013981	AL2G13560
OG0013980	AL2G13580
OG0002223	AL2G13590
OG0013979	AL2G13600
OG0013978	AL2G13620
OG0013977	AL2G13630
OG0001104	AL2G13640
OG0002222	AL2G13650
OG0002222	AL2G13660
OG0013976	AL2G13670
OG0013975	AL2G13680
OG0013974	AL2G13690
OG0013973	AL2G13710
OG0013972	AL2G13720
OG0013971	AL2G13750
OG0000705	AL2G13760
OG0013970	AL2G13770
OG0013969	AL2G13780
OG0003169	AL2G13800
OG0003168	AL2G13820
OG0021085	AL2G13830
OG0021084	AL2G13840
OG0003167	AL2G13850
OG0003166	AL2G13860
OG0000054	AL2G13870
OG0000177	AL2G13900
OG0001700	AL2G13910
OG0002490	AL2G13920
OG0021083	AL2G13930
OG0000064	AL2G13940
OG0002221	AL2G13950
OG0002049	AL2G13960
OG0002065	AL2G13970
OG0021082	AL2G13990
OG0001287	AL2G14000
OG0001287	AL2G14020
OG0000280	AL2G14030
OG0000280	AL2G14040
OG0013968	AL2G14050
OG0000177	AL2G14070
OG0000177	AL2G14080
OG0000177	AL2G14090
OG0013967	AL2G14100
OG0000177	AL2G14110
OG0013966	AL2G14120
OG0013965	AL2G14140
OG0013964	AL2G14150
OG0001105	AL2G14160
OG0013963	AL2G14180
OG0013962	AL2G14200
OG0013961	AL2G14210
OG0000378	AL2G14220
OG0003165	AL2G14230
OG0003164	AL2G14270
OG0013960	AL2G14290
OG0013959	AL2G14310
OG0013958	AL2G14320
OG0013957	AL2G14330
OG0013956	AL2G14340
OG0013955	AL2G14350
OG0022910	AL2G14360
OG0019943	AL2G14370
OG0013954	AL2G14380
OG0003163	AL2G14390
OG0013953	AL2G14400
OG0000046	AL2G14410
OG0001919	AL2G14420
OG0013952	AL2G14430
OG0002449	AL2G14440
OG0020086	AL2G14460
OG0020086	AL2G14470
OG0019558	AL2G14500
OG0019557	AL2G14520
OG0019556	AL2G14530
OG0019555	AL2G14540
OG0021841	AL2G14580
OG0015014	AL2G14590
OG0015015	AL2G14600
OG0015016	AL2G14620
OG0015017	AL2G14630
OG0015018	AL2G14640
OG0015019	AL2G14660
OG0000718	AL2G14670
OG0015020	AL2G14680
OG0000542	AL2G14690
OG0000542	AL2G14700
OG0000542	AL2G14720
OG0022904	AL2G14730
OG0000028	AL2G14740
OG0000028	AL2G14750
OG0000028	AL2G14760
OG0015021	AL2G14770
OG0015022	AL2G14790
OG0000028	AL2G14810
OG0000028	AL2G14820
OG0000028	AL2G14830
OG0000028	AL2G14860
OG0001610	AL2G14870
OG0000253	AL2G14900
OG0000028	AL2G14910
OG0001610	AL2G14920
OG0000028	AL2G14930
OG0015023	AL2G14950
OG0015024	AL2G14960
OG0015025	AL2G14970
OG0015026	AL2G14980
OG0015027	AL2G14990
OG0015029	AL2G15000
OG0001106	AL2G15020
OG0001445	AL2G15030
OG0001856	AL2G15040
OG0015030	AL2G15050
OG0021199	AL2G15060
OG0015031	AL2G15070
OG0001108	AL2G15080
OG0015032	AL2G15090
OG0002256	AL2G15130
OG0015033	AL2G15140
OG0015034	AL2G15150
OG0000543	AL2G15160
OG0015035	AL2G15170
OG0015037	AL2G15180
OG0015038	AL2G15190
OG0015039	AL2G15200
OG0002121	AL2G15210
OG0020752	AL2G15220
OG0015040	AL2G15230
OG0001109	AL2G15240
OG0015041	AL2G15250
OG0015042	AL2G15270
OG0015043	AL2G15280
OG0015044	AL2G15290
OG0000181	AL2G15300
OG0000181	AL2G15310
OG0019962	AL2G15320
OG0000181	AL2G15330
OG0000181	AL2G15340
OG0015045	AL2G15350
OG0000275	AL2G15360
OG0015046	AL2G15370
OG0000544	AL2G15380
OG0015047	AL2G15390
OG0015048	AL2G15400
OG0015049	AL2G15410
OG0015050	AL2G15430
OG0003230	AL2G15450
OG0015051	AL2G15460
OG0015052	AL2G15470
OG0000719	AL2G15490
OG0000719	AL2G15500
OG0020074	AL2G15510
OG0020074	AL2G15522
OG0015053	AL2G15524
OG0001611	AL2G15530
OG0001612	AL2G15540
OG0001110	AL2G15550
OG0015054	AL2G15560
OG0002257	AL2G15570
OG0015055	AL2G15600
OG0015056	AL2G15610
OG0002257	AL2G15620
OG0000149	AL2G15630
OG0017668	AL2G15640
OG0017667	AL2G15660
OG0017666	AL2G15670
OG0021535	AL2G15710
OG0000350	AL2G15720
OG0003079	AL2G15740
OG0017665	AL2G15750
OG0017664	AL2G15760
OG0015851	AL2G15770
OG0017663	AL2G15780
OG0001111	AL2G15800
OG0017662	AL2G15810
OG0017661	AL2G15820
OG0003419	AL2G15830
OG0000087	AL2G15860
OG0000087	AL2G15870
OG0017660	AL2G15880
OG0000087	AL2G15890
OG0000087	AL2G15910
OG0017659	AL2G15920
OG0017658	AL2G15930
OG0017657	AL2G15940
OG0017656	AL2G15950
OG0017655	AL2G15960
OG0020095	AL2G15970
OG0017654	AL2G15980
OG0017653	AL2G15990
OG0017652	AL2G16000
OG0001112	AL2G16010
OG0002368	AL2G16030
OG0017651	AL2G16040
OG0021534	AL2G16050
OG0002239	AL2G16070
OG0000017	AL2G16090
OG0017650	AL2G16100
OG0000096	AL2G16115
OG0000096	AL2G16130
OG0000096	AL2G16140
OG0000096	AL2G16150
OG0000096	AL2G16160
OG0000096	AL2G16170
OG0000096	AL2G16180
OG0017649	AL2G16200
OG0021533	AL2G16210
OG0017648	AL2G16220
OG0017647	AL2G16230
OG0001692	AL2G16240
OG0022850	AL2G16250
OG0017645	AL2G16260
OG0017644	AL2G16270
OG0017643	AL2G16280
OG0017642	AL2G16290
OG0003419	AL2G16300
OG0019057	AL2G16310
OG0000237	AL2G16320
OG0000237	AL2G16330
OG0000237	AL2G16340
OG0019058	AL2G16360
OG0020041	AL2G16370
OG0000435	AL2G16390
OG0019059	AL2G16400
OG0019060	AL2G16410
OG0019061	AL2G16430
OG0019062	AL2G16440
OG0019063	AL2G16455
OG0019064	AL2G16470
OG0019065	AL2G16480
OG0019066	AL2G16490
OG0019067	AL2G16520
OG0000237	AL2G16550
OG0019068	AL2G16570
OG0002427	AL2G16580
OG0019069	AL2G16620
OG0019070	AL2G16630
OG0019071	AL2G16640
OG0019072	AL2G16650
OG0018149	AL2G16680
OG0018148	AL2G16690
OG0018147	AL2G16710
OG0002368	AL2G16730
OG0000046	AL2G16740
OG0018146	AL2G16750
OG0000149	AL2G16760
OG0018145	AL2G16780
OG0001730	AL2G16790
OG0001730	AL2G16800
OG0018144	AL2G16810
OG0018143	AL2G16830
OG0021622	AL2G16840
OG0021621	AL2G16850
OG0018142	AL2G16860
OG0001729	AL2G16880
OG0021620	AL2G16900
OG0000591	AL2G16910
OG0018141	AL2G16920
OG0018140	AL2G16930
OG0020093	AL2G16940
OG0000337	AL2G16950
OG0018139	AL2G16960
OG0000434	AL2G16970
OG0000434	AL2G16990
OG0002391	AL2G17000
OG0002391	AL2G17050
OG0021867	AL2G17070
OG0018138	AL2G17100
OG0019663	AL2G17110
OG0019662	AL2G17120
OG0017522	AL2G17130
OG0019989	AL2G17150
OG0017521	AL2G17160
OG0017520	AL2G17170
OG0000434	AL2G17180
OG0017519	AL2G17190
OG0017518	AL2G17200
OG0000743	AL2G17240
OG0021521	AL2G17250
OG0002785	AL2G17260
OG0002364	AL2G17270
OG0017517	AL2G17280
OG0019522	AL2G17300
OG0001297	AL2G17330
OG0017516	AL2G17340
OG0017515	AL2G17350
OG0021520	AL2G17360
OG0021519	AL2G17370
OG0001738	AL2G17380
OG0003409	AL2G17390
OG0003409	AL2G17430
OG0001115	AL2G17450
OG0017514	AL2G17470
OG0001116	AL2G17480
OG0000153	AL2G17490
OG0003322	AL2G17520
OG0017513	AL2G17530
OG0017512	AL2G17540
OG0017511	AL2G17570
OG0017510	AL2G17580
OG0003408	AL2G17590
OG0000330	AL2G17600
OG0017509	AL2G17610
OG0021516	AL2G17630
OG0002363	AL2G17640
OG0000291	AL2G17650
OG0021515	AL2G17670
OG0017508	AL2G17680
OG0019821	AL2G17690
OG0021720	AL2G17720
OG0000757	AL2G17730
OG0018799	AL2G17740
OG0018800	AL2G17750
OG0021721	AL2G17760
OG0018802	AL2G17770
OG0000372	AL2G17780
OG0015967	AL2G17790
OG0018803	AL2G17800
OG0000291	AL2G17810
OG0018804	AL2G17830
OG0000176	AL2G17840
OG0018805	AL2G17850
OG0018806	AL2G17860
OG0001118	AL2G17870
OG0018807	AL2G17880
OG0018808	AL2G17890
OG0019857	AL2G17900
OG0019670	AL2G17920
OG0022871	AL2G17930
OG0019669	AL2G17950
OG0002296	AL2G17960
OG0019668	AL2G17970
OG0019667	AL2G17980
OG0002385	AL2G18000
OG0001738	AL2G18020
OG0021913	AL2G18040
OG0019787	AL2G18050
OG0017340	AL2G18070
OG0017339	AL2G18080
OG0002226	AL2G18090
OG0017338	AL2G18110
OG0021493	AL2G18120
OG0017337	AL2G18130
OG0017336	AL2G18140
OG0021491	AL2G18150
OG0021490	AL2G18170
OG0017335	AL2G18180
OG0017334	AL2G18190
OG0017333	AL2G18200
OG0017332	AL2G18210
OG0000238	AL2G18220
OG0000558	AL2G18230
OG0000238	AL2G18240
OG0000238	AL2G18250
OG0017331	AL2G18260
OG0017330	AL2G18290
OG0021488	AL2G18300
OG0021487	AL2G18330
OG0017329	AL2G18350
OG0017328	AL2G18370
OG0003651	AL2G18380
OG0000000	AL2G18400
OG0000001	AL2G18410
OG0000003	AL2G18420
OG0017327	AL2G18450
OG0003566	AL2G18480
OG0000452	AL2G18495
OG0019678	AL2G18520
OG0001761	AL2G18530
OG0001761	AL2G18540
OG0022861	AL2G18550
OG0000754	AL2G18560
OG0021899	AL2G18580
OG0000188	AL2G18590
OG0001738	AL2G18600
OG0018314	AL2G18650
OG0003566	AL2G18660
OG0000017	AL2G18690
OG0003600	AL2G18700
OG0008532	AL2G18710
OG0001737	AL2G18730
OG0000118	AL2G18750
OG0001737	AL2G18760
OG0002431	AL2G18820
OG0000047	AL2G18840
OG0018312	AL2G18850
OG0022876	AL2G18860
OG0000025	AL2G18870
OG0000025	AL2G18880
OG0000025	AL2G18890
OG0000025	AL2G18900
OG0000025	AL2G18910
OG0000025	AL2G18920
OG0000025	AL2G18930
OG0000025	AL2G18940
OG0000025	AL2G18950
OG0000092	AL2G18980
OG0002423	AL2G18990
OG0003568	AL2G19000
OG0021211	AL2G19010
OG0019291	AL2G19040
OG0003548	AL2G19060
OG0002760	AL2G19110
OG0019291	AL2G19120
OG0018103	AL2G19130
OG0018102	AL2G19150
OG0018101	AL2G19160
OG0018100	AL2G19180
OG0018099	AL2G19190
OG0001728	AL2G19200
OG0021608	AL2G19220
OG0021607	AL2G19240
OG0021606	AL2G19250
OG0018098	AL2G19260
OG0018097	AL2G19270
OG0002045	AL2G19280
OG0001592	AL2G19290
OG0018096	AL2G19300
OG0000038	AL2G19320
OG0018095	AL2G19340
OG0021605	AL2G19370
OG0018094	AL2G19380
OG0000189	AL2G19390
OG0000381	AL2G19400
OG0000381	AL2G19410
OG0000189	AL2G19420
OG0000023	AL2G19440
OG0000189	AL2G19480
OG0002440	AL2G19500
OG0018093	AL2G19510
OG0018092	AL2G19520
OG0018091	AL2G19530
OG0001237	AL2G19550
OG0010257	AL2G19580
OG0001073	AL2G19600
OG0017964	AL2G19620
OG0017963	AL2G19630
OG0017962	AL2G19640
OG0022925	AL2G19660
OG0022846	AL2G19670
OG0022887	AL2G19680
OG0017961	AL2G19700
OG0017960	AL2G19710
OG0017959	AL2G19720
OG0017958	AL2G19730
OG0020155	AL2G19820
OG0017957	AL2G19830
OG0017956	AL2G19840
OG0000384	AL2G19850
OG0000384	AL2G19860
OG0017955	AL2G19870
OG0000190	AL2G19900
OG0000561	AL2G19910
OG0000071	AL2G19920
OG0000292	AL2G19930
OG0003590	AL2G19950
OG0017954	AL2G19970
OG0017953	AL2G20000
OG0000294	AL2G20010
OG0000294	AL2G20020
OG0020531	AL2G20050
OG0003231	AL2G20080
OG0017952	AL2G20090
OG0019747	AL2G20110
OG0021578	AL2G20130
OG0000296	AL2G20170
OG0018640	AL2G20180
OG0021071	AL2G20190
OG0000294	AL2G20200
OG0021702	AL2G20220
OG0018638	AL2G20230
OG0018637	AL2G20240
OG0000296	AL2G20250
OG0018636	AL2G20260
OG0018635	AL2G20300
OG0021701	AL2G20310
OG0018634	AL2G20400
OG0002413	AL2G20410
OG0022921	AL2G20420
OG0000846	AL2G20450
OG0003638	AL2G20470
OG0001770	AL2G20490
OG0003654	AL2G20500
OG0020019	AL2G20510
OG0003632	AL2G20520
OG0003633	AL2G20530
OG0020024	AL2G20540
OG0003637	AL2G20550
OG0020076	AL2G20560
OG0020085	AL2G20570
OG0020089	AL2G20580
OG0020081	AL2G20590
OG0022916	AL2G20600
OG0020090	AL2G20610
OG0020083	AL2G20620
OG0020082	AL2G20630
OG0022873	AL2G20662
OG0022855	AL2G20664
OG0022857	AL2G20666
OG0002048	AL2G20669
OG0003660	AL2G20670
OG0003657	AL2G20690
OG0020080	AL2G20710
OG0020073	AL2G20730
OG0022869	AL2G20760
OG0020075	AL2G20770
OG0020091	AL2G20780
OG0020079	AL2G20790
OG0020072	AL2G20820
OG0020088	AL2G20840
OG0020092	AL2G20860
OG0022830	AL2G20930
OG0022907	AL2G20940
OG0022872	AL2G20950
OG0022874	AL2G20960
OG0022920	AL2G20970
OG0022880	AL2G21000
OG0000129	AL2G21060
OG0002048	AL2G21070
OG0003660	AL2G21080
OG0003657	AL2G21100
OG0022829	AL2G21110
OG0019832	AL2G21120
OG0000276	AL2G21130
OG0019624	AL2G21140
OG0003567	AL2G21150
OG0002267	AL2G21160
OG0003567	AL2G21170
OG0003567	AL2G21190
OG0002267	AL2G21200
OG0019776	AL2G21230
OG0000020	AL2G21240
OG0020092	AL2G21280
OG0003628	AL2G21312
OG0020088	AL2G21314
OG0020072	AL2G21330
OG0020079	AL2G21360
OG0020091	AL2G21370
OG0020075	AL2G21380
OG0020073	AL2G21420
OG0020080	AL2G21460
OG0003657	AL2G21480
OG0022856	AL2G21500
OG0003660	AL2G21510
OG0002048	AL2G21520
OG0022902	AL2G21530
OG0022844	AL2G21540
OG0020082	AL2G21580
OG0022870	AL2G21610
OG0022922	AL2G21620
OG0022927	AL2G21630
OG0022853	AL2G21640
OG0020083	AL2G21650
OG0020090	AL2G21660
OG0020081	AL2G21690
OG0020089	AL2G21700
OG0020085	AL2G21710
OG0020076	AL2G21720
OG0003637	AL2G21730
OG0003633	AL2G21750
OG0003632	AL2G21760
OG0003654	AL2G21770
OG0001770	AL2G21780
OG0002480	AL2G21870
OG0001774	AL2G21880
OG0000020	AL2G21890
OG0002221	AL2G21920
OG0019832	AL2G21940
OG0000129	AL2G21950
OG0000131	AL2G21970
OG0020563	AL2G22010
OG0008776	AL2G22020
OG0008777	AL2G22040
OG0001309	AL2G22050
OG0000255	AL2G22060
OG0008778	AL2G22080
OG0008779	AL2G22090
OG0001941	AL2G22100
OG0008781	AL2G22120
OG0008782	AL2G22130
OG0008783	AL2G22140
OG0002026	AL2G22150
OG0008784	AL2G22160
OG0001119	AL2G22180
OG0008785	AL2G22200
OG0001764	AL2G22210
OG0000190	AL2G22230
OG0000561	AL2G22240
OG0000071	AL2G22250
OG0000292	AL2G22260
OG0002023	AL2G22290
OG0002024	AL2G22300
OG0001311	AL2G22370
OG0001311	AL2G22380
OG0002809	AL2G22410
OG0020567	AL2G22430
OG0002809	AL2G22440
OG0000647	AL2G22460
OG0008786	AL2G22470
OG0017171	AL2G22480
OG0001479	AL2G22490
OG0002696	AL2G22500
OG0017172	AL2G22510
OG0017173	AL2G22520
OG0017174	AL2G22530
OG0017175	AL2G22550
OG0017176	AL2G22560
OG0000575	AL2G22570
OG0003600	AL2G22590
OG0017177	AL2G22630
OG0017178	AL2G22660
OG0017179	AL2G22670
OG0021464	AL2G22680
OG0021465	AL2G22690
OG0017180	AL2G22700
OG0000456	AL2G22710
OG0002644	AL2G22720
OG0003110	AL2G22790
OG0017181	AL2G22800
OG0021467	AL2G22820
OG0017182	AL2G22830
OG0017183	AL2G22840
OG0017184	AL2G22850
OG0017185	AL2G22860
OG0001592	AL2G22870
OG0021524	AL2G22890
OG0021525	AL2G22900
OG0021526	AL2G22920
OG0015095	AL2G22930
OG0019468	AL2G22950
OG0000250	AL2G22960
OG0003286	AL2G22970
OG0002121	AL2G22980
OG0001694	AL2G22990
OG0016051	AL2G23020
OG0003287	AL2G23030
OG0003653	AL2G23080
OG0003653	AL2G23090
OG0017893	AL2G23100
OG0017894	AL2G23110
OG0000017	AL2G23140
OG0002744	AL2G23150
OG0001985	AL2G23160
OG0000017	AL2G23190
OG0017895	AL2G23210
OG0017896	AL2G23220
OG0021569	AL2G23250
OG0017898	AL2G23270
OG0022900	AL2G23280
OG0017899	AL2G23290
OG0017900	AL2G23300
OG0000015	AL2G23320
OG0000003	AL2G23340
OG0000001	AL2G23350
OG0000000	AL2G23360
OG0001760	AL2G23370
OG0001708	AL2G23385
OG0000540	AL2G23400
OG0017901	AL2G23430
OG0001932	AL2G23450
OG0002667	AL2G23460
OG0020366	AL2G23470
OG0007025	AL2G23480
OG0000614	AL2G23490
OG0002668	AL2G23500
OG0000104	AL2G23510
OG0002669	AL2G23530
OG0000187	AL2G23540
OG0000078	AL2G23550
OG0000559	AL2G23560
OG0000559	AL2G23570
OG0017902	AL2G23580
OG0000187	AL2G23590
OG0000187	AL2G23600
OG0000428	AL2G23620
OG0003553	AL2G23630
OG0000763	AL2G23650
OG0000763	AL2G23660
OG0019575	AL2G23680
